Milliseconds
5644616
5661636
5679100
5696828
5714480
5732848
5751116
5769440
5787216
5805012
5822544
5840284
5857240
5873252
5887996
5902280
5915824
5929596
5943532
5957892
5972120
5986436
6000572
6015260
6029804
6044416
6058384
6072856
6087524
6102208
6117096
6132772
6148740
6165064
6180516
6195620
6210200
6224372
6237880
6251472
6265224
6279404
6293608
6307968
6321740
6335968
6350108
6364588
6378928
6393440
6408340
6424392
6440724
6457504
6474060
6491036
6507512
6523772
6539180
6553892
6567684
6581080
6594160
6607572
6620964
6634792
6649024
6663916
6678824
6694156
6709416
6725604
6742188
6759368
6776460
6793600
6810196
6826488
6841708
6856304
6870244
6883816
6896824
6910084
6924064
6938452
6952728
6967548
6982588
6998320
7013988
7030472
7047196
7064652
7082000
7099164
7116204
7133056
7149728
7166720
7183132
7199828
7216544
7233468
7249704
7265280
7280224
7295572
7311096
7327468
7344304
7361640
7379096
7397324
7415400
7434248
7452844
7471324
7489028
7506816
7524380
7542472
7561080
7580228
7598764
7617356
7634820
7651624
7668576
7686592
7705324
7724460
7743524
7762672
7781220
7799764
7817720
7836096
7854644
7873184
7891516
7910548
7929220
7947760
7965692
7984416
8002636
8021228
8039580
8058160
8076620
8095684
8114232
8133396
8152460
8171512
8190612
8210676
8231164
8251412
8270596
8289212
8306980
8324688
8342060
8359748
8377888
8396732
8415048
8432756
8449628
8466224
8482700
8500144
8517088
8534668
8552664
8570712
8588360
8606336
8624208
8641476
8657456
8672396
8685996
8699076
8711500
8724356
8736876
8749616
8762236
8774736
8787216
8800264
8813428
8826976
8840392
8854268
8868328
8882376
8895820
8908864
8921528
8934792
8948224
8961816
8975332
8989176
9002952
9017056
9031620
9046272
9061020
9075756
9090500
9105764
9120776
9135864
9151080
9167520
9184216
9200484
9216164
9232244
9248692
9265804
9282288
9299748
9316336
9333324
9350152
9367572
9385156
9403040
9420340
9437572
9454352
9471380
9488492
9505252
9520768
9535536
9550040
9564744
9579384
9594360
9609160
9624044
9639316
9655104
9670484
9685164
9698856
9712416
9725648
9739652
9753540
9767792
9781972
9796712
9811452
9826168
9841232
9857120
9873060
9889576
9906460
9923468
9940796
9958388
9975532
9992816
10010276
10028280
10046220
10064228
10081828
10099676
10117376
10135804
10154232
10173040
10191072
10209632
10228192
10246948
10264680
10281912
10299496
10317640
10335132
10353180
10371016
10389328
10407344
10425728
10443948
10461968
10479164
10496320
10512900
10529536
10546048
10563116
10580712
10598864
10616196
10633040
10648876
10664284
10679432
10694412
10708604
10722456
10736116
10750372
10764748
10779168
10793704
10808832
10824132
10840116
10855968
10871464
10886416
10901620
10917052
10933112
10949208
10965220
10980864
10997284
11013580
11030208
11046644
11063308
11079864
11096840
11113804
11131292
11146848
11164764
11182392
11199392
11215984
11232580
11248452
11264084
11279252
11294828
11311220
11328372
11345652
11363712
11381112
11398584
11416396
11434892
11452992
11471380
11489792
11508688
11527160
11546248
11565368
11584888
11603780
11622220
11640320
11658692
11676920
11694968
11712092
11728616
11744332
11759976
11774692
11788720
11802216
11815752
11829096
11842636
11856712
11871552
11886584
11901856
11916568
11930504
11943688
11956772
11970012
11983944
11997824
12011960
12025952
12040156
12054032
12068424
12083324
12098436
12113628
12128972
12143040
12155620
12168904
12181984
12195064
12208784
12222864
12237696
12252908
12268832
12284332
12300068
12315584
12331380
12346852
12362544
12378132
12393548
12408160
12422276
12435600
12448436
12461204
12474576
12487944
12501868
12515832
12530252
12544528
12558656
12572244
12586032
12600160
12615028
12630144
12645368
12659956
12674080
12688168
12702728
12717724
12733052
12748320
12763912
12779768
12796340
12812872
12829704
12846480
12863540
12880168
12896864
12913692
12931004
12947196
12964856
12982424
13000868
13018916
13036896
13054292
13071916
13089544
13107116
13124952
13143152
13161620
13180272
13199012
13217752
13235820
13253820
13272368
13290828
13309004
13327120
13344456
13361600
13378832
13396132
13412628
13428604
13444432
13460208
13475508
13491256
13506832
13522768
13538536
13555456
13572796
13590424
13607864
13625156
13641556
13657540
13672200
13686284
13700460
13715484
13730788
13746004
13761076
13776456
13791540
13806752
13821960
13837104
13851860
13866452
13881204
13896192
13910884
13925952
13941216
13956652
13972692
13989124
14005212
14021584
14037648
14054428
14071004
14088148
14105376
14123644
14141676
14160220
14177500
14195572
14212916
14230848
14248780
14267308
14285728
14304844
14323720
14342736
14360940
14378896
14396648
14414892
14432900
14450532
14467036
14482644
14497208
14511124
14524712
14538584
14552132
14566336
14580216
14594136
14607896
14621764
14635712
14649940
14664016
14678552
14693164
14708316
14723388
14738676
14753616
14768468
14782924
14797832
14813056
14828268
14843352
14859184
14874376
14889468
14904580
14920084
14935972
14952384
14968216
14983684
14998892
15014132
15029104
15043980
15058428
15073060
15087856
15102624
15116952
15131448
15146092
15161064
15175084
15190500
15206084
15222644
15239296
15256792
15274108
15291392
15308896
15326588
15344176
15361968
15380060
15398576
15416604
15434976
15452768
15470744
15488256
15506296
15524108
15541596
15559808
15578668
15597480
15616724
15635112
15653704
15671428
15689580
15708256
15726712
15745012
15763516
15781732
15800096
15818644
15837352
15856056
15875204
15893992
15912816
15930788
15948724
15964896
15979936
15993976
16008012
16021952
16036176
16050816
16065464
16080268
16095784
16111700
16127760
16144028
16161020
16178444
16196156
16213508
16230112
16245284
16259668
16273192
16286188
16299304
16312740
16326404
16340420
16354712
16369180
16383784
16398588
16413448
16428684
16443648
16458676
16473276
16487896
16502308
16516632
16530804
16545200
16559676
16574416
16589356
16604480
16618896
16633460
16648512
16663516
16678244
16693056
16708072
16723596
16738836
16753556
16767388
16780496
16793004
16805484
16817864
16830728
16843932
16857620
16871300
16885524
16899468
16913776
16927972
16942324
16956352
16970768
16985388
17000784
17016108
17031600
17046700
17061944
17077064
17092312
17107412
17123396
17139900
17157428
17174568
17191452
17209204
17227268
17244952
17263316
17281740
17300208
17318780
17337212
17355152
17373128
17390900
17407896
17423376
17437788
17451164
17464312
17477340
17490592
17503512
17516376
17529328
17543156
17556776
17570468
17584088
17597824
17611408
17625312
17639192
17653380
17667492
17681520
17695296
17709096
17722860
17736352
17749408
17763216
17776856
17790692
17804532
17818804
17832628
17846172
17858716
17871100
17883612
17897048
17910912
17924984
17938968
17953592
17968048
17983204
17998512
18014020
18029752
18045828
18061724
18077896
18093556
18109132
18124028
18138512
18151828
18165088
18178428
18192072
18205320
18218860
18232956
18247636
18262060
18277132
18292208
18307328
18322064
18336784
18350960
18365036
18379020
18393340
18408488
18423944
18439700
18455332
18470164
18484332
18497844
18511580
18525288
18539568
18554008
18568640
18583400
18598360
18612676
18626500
18639464
18652052
18664204
18676400
18688624
18701248
18713980
18727040
18740108
18753628
18767316
18781716
18796556
18811988
18827480
18844252
18861004
18878120
18895212
18912780
18930568
18948792
18966492
18983660
19000024
19016012
19031028
19045568
19059872
19074544
19089196
19104040
19119196
19134924
19150292
19165796
19180840
19196264
19210592
19226316
19242468
19259780
19277312
19295632
19313296
19330592
19347172
19363464
19378864
19394592
19410492
19426160
19441224
19455832
19469856
19484200
19498528
19513648
19529008
19544384
19559404
19574300
19588660
19602284
19615096
19627876
19640436
19653768
19667344
19681120
19694876
19709264
19723576
19738052
19752852
19768164
19783732
19799804
19815204
19830884
19846468
19862208
19877720
19893844
19909660
19924888
19939060
19952416
19965860
19979664
19993824
20008588
20023676
20039336
20054468
20069188
20083920
20099280
20114452
20129924
20145080
20160008
20174256
20188092
20201708
20214776
20229144
20244208
20259404
20274504
20288556
20302008
20314372
20326524
20338132
20350312
20362772
20375920
20389260
20403024
20416556
20430788
20445472
20460384
20474980
20489556
20504172
20519192
20534364
20549936
20565236
20581252
20597600
20614468
20630716
20646664
20661936
20676732
20690668
20703840
20716172
20728212
20740076
20752240
20764720
20777576
20790476
20803796
20817160
20830664
20843780
20856724
20869316
20881872
20894200
20906740
20919600
20933188
20946752
20960724
20974532
20988768
21002476
21015936
21028376
21040452
21052208
21064256
21076332
21088936
21101376
21114028
21126712
21139836
21153172
21167332
21181796
21196764
21211688
21225924
21241428
21257628
21273780
21290600
21307016
21323232
21339040
21354300
21368732
21383084
21397336
21411632
21425752
21440332
21454800
21469996
21485420
21501584
21517928
21535124
21551852
21568312
21584688
21601140
21617464
21633072
21647608
21662256
21676888
21691684
21706556
21721872
21736912
21751984
21766588
21781228
21795848
21811004
21826228
21841968
21857540
21872832
21887748
21902348
21916704
21930964
21945304
21960212
21974800
21989908
22004960
22020500
22035888
22051460
22066956
22082936
22099248
22115928
22132372
22149592
22167068
22184936
22202516
22220768
22238876
22257300
22275364
22292868
22309208
22325440
22341184
22357588
22374620
22392556
22410376
22428272
22446056
22464004
22481656
22498984
22514728
22530448
22545760
22561744
22577492
22593424
22609324
22626156
22643220
22660688
22677924
22695924
22713932
22732120
22750224
22768620
22786304
22803404
22819884
22836028
22851516
22866668
22881140
22895504
22909632
22924296
22939236
22954660
22969976
22985224
22999648
23014096
23028008
23041900
23055652
23069960
23084368
23099384
23114316
23129160
23144012
23159264
23174388
23189236
23203616
23218536
23232192
23247072
23262124
23278180
23294552
23311360
23327568
23344032
23360024
23376128
23391952
23407548
23422296
23436904
23451220
23465540
23479904
23494864
23509656
23524432
23538876
23553556
23568404
23583532
23598492
23614212
23629204
23643728
23657600
23671520
23685316
23699440
23713964
23729236
23744372
23759552
23774604
23789596
23803992
23818152
23831780
23845648
23859780
23874808
23889836
23905008
23919576
23932972
23946984
23961184
23976240
23991692
24006368
24020448
24034228
24048296
24062620
24077120
24091804
24107436
24123372
24139540
24155736
24172792
24190024
24208380
24226472
24244100
24262284
24280640
24297892
24314304
24329336
24343876
24357960
24372404
24387124
24402328
24417616
24433352
24448356
24463192
24477344
24491364
24505228
24519788
24534672
24550204
24565268
24580080
24594400
24608844
24623008
24636740
24649896
24663200
24676848
24691012
24705372
24719796
24733844
24748036
24761612
24775300
24788812
24802892
24816812
24830928
24845260
24860336
24874980
24889652
24904368
24919532
24934668
24950076
24965340
24980648
24995664
25011020
25026164
25041292
25056268
25071716
25087204
25103704
25120644
25138052
25155760
25173796
25191712
25210092
25228504
25247132
25265224
25284004
25303532
25322756
25340776
25357940
25375148
25392400
25408720
25424744
25440128
25455332
25470092
25485164
25500120
25515576
25531340
25547760
25563944
25580488
25597264
25614480
25631348
25647980
25663544
25678360
25691904
25704880
25717380
25730240
25743496
25757492
25771548
25786040
25800100
25813592
25826656
25839660
25851976
25864512
25877088
25890372
25903976
25917756
25931504
25946132
25961072
25976416
25991732
26007696
26023976
26040716
26056968
26072788
26087508
26101720
26114644
26126876
26138312
26150104
26162148
26174564
26187036
26199988
26213064
26226588
26239036
26252360
26265860
26279448
26292752
26306212
26319608
26333144
26346432
26359752
26373116
26386852
26400704
26415200
26430292
26446112
26462024
26478664
26495440
26512664
26529656
26546552
26562616
26578364
26592916
26606864
26620172
26633176
26646136
26659520
26673112
26686872
26700656
26714680
26728700
26742680
26756204
26770028
26783992
26798332
26812840
26827596
26842624
26857720
26872992
26888804
26904904
26921712
26938380
26954848
26970452
26985608
27000632
27016028
27031244
27046488
27061312
27076184
27090312
27104028
27117000
27130048
27142920
27155800
27168768
27182236
27195904
27209816
27223540
27237756
27252076
27267172
27282556
27298296
27314140
27330580
27346832
27363492
27380044
27396632
27413024
27429200
27444996
27461080
27477084
27493472
27509564
27525808
27541824
27558492
27575008
27592456
27610228
27627892
27644200
27660352
27675984
27691820
27707088
27722356
27737032
27751752
27766392
27781524
27796612
27812084
27827812
27844008
27860068
27876528
27893104
27910372
27927148
27943596
27959348
27974532
27988616
28002480
28016844
28031596
28045844
28060084
28074292
28088640
28102836
28117064
28131184
28145372
28159648
28174620
28189276
28204488
28219592
28235264
28251048
28264440
28279444
28294256
28308408
28322356
28335656
28348680
28361860
28375580
28389788
28404288
28418748
28433816
28449296
28465752
28481972
28498740
28514480
28530144
28545464
28561084
28577080
28593612
28609556
28625160
28640224
28654864
28669432
28683920
28698740
28714232
28729816
28745460
28760804
28776584
28792136
28807832
28823472
28839420
28855592
28872640
28890072
28908116
28925756
28943640
28960752
28977024
28991736
29005504
29018716
29031688
29044356
29057608
29070888
29084756
29098768
29113316
29127412
29142504
29157124
29171644
29185056
29197992
29210220
29221928
29233484
29245384
29257468
29267764
29280460
29293724
29307384
29321400
29335376
29349824
29364312
29379176
29394664
29411032
29427120
29443608
29460684
29477616
29493584
29509188
29524176
29539776
29555460
29571428
29587292
29603940
29620616
29638032
29655564
29673492
29691512
29710040
29728528
29746916
29764520
29782004
29798728
29814800
29829408
29843912
29858096
29872244
29886232
29900288
29914980
29930456
29945948
29961768
29977664
29993516
30008712
30023612
30038680
30053920
30069308
30084580
30099324
30114172
30128560
30142964
30157260
30171660
30186312
30201500
30216584
30231808
30246832
30262564
30278272
30294440
30310584
30327208
30343892
30361020
30378032
30395516
30413468
30431608
30449464
30467156
30483660
30500160
30516416
30532300
30547164
30561076
30574364
30587636
30601024
30615084
30629068
30644024
30659368
30675472
30691624
30708036
30724424
30740964
30757668
30774936
30792252
30809856
30826808
30844184
30861464
30879032
30896120
30912388
30926768
30942176
30957368
30972508
30987796
31003808
31019548
31035416
31050924
31066672
31081468
31096416
31111532
31126840
31142344
31158372
31173836
31189504
31204972
31220828
31236540
31251636
31266596
31281588
31295140
31309628
31323444
31337884
31352148
31366652
31381172
31396204
31411652
31427604
31442920
31458396
31473648
31489252
31505092
31521752
31539256
31557748
31576888
31596272
31615448
31634740
31654008
31673164
31691396
31709000
31725620
31741340
31756604
31772668
31788876
31805220
31821280
31837128
31852592
31868452
31884256
31899992
31915324
31930616
31945472
31960476
31975732
31991276
32006660
32022832
32039576
32057188
32074456
32091824
32109076
32126508
32144012
32161856
32180148
32198992
32217392
32235776
32254044
32272432
32290680
32309520
32327688
32346112
32364200
32381452
32397548
32413276
32428640
32444876
32461120
32477460
32494492
32512416
32530852
32549192
32566888
32584144
32600756
32617272
32633176
32648732
32663824
32678168
32691888
32706000
32720372
32735280
32749920
32764936
32780000
32795884
32811408
32827612
32843588
32859604
32875280
32890840
32905916
32920708
32934764
32949036
32962704
32975912
32988488
33000852
33013380
33026108
33038776
33052372
33066316
33080564
33094444
33108696
33122836
33137200
33151528
33166684
33182140
33197996
33213756
33230072
33246220
33262580
33278592
33294884
33310592
33327720
33344188
33359968
33375200
33390236
33404516
33419024
33433460
33448228
33463236
33479164
33495408
33511884
33528280
33545016
33562128
33579744
33597588
33615712
33633432
33651240
33667832
33683704
33698492
33713012
33727496
33742072
33757276
33772864
33788064
33802972
33817144
33830932
33844564
33858520
33872380
33886960
33901468
33915940
33930556
33945728
33960832
33976556
33992452
34008980
34025740
34043248
34059936
34075764
34090492
34104988
34118896
34132416
34145224
34157960
34169812
34181056
34192264
34203872
34215560
34227344
34239336
34251656
34264432
34277864
34291608
34306152
34320840
34335808
34350668
34366152
34381812
34397724
34412492
34426284
34439540
34452816
34465860
34479352
34492832
34506180
34519432
34532884
34546752
34561184
34575148
34588804
34601300
34613456
34625516
34638088
34650776
34663708
34676480
34689736
34703076
34717048
34731276
34745916
34760620
34775660
34790372
34805336
34820196
34834996
34849352
34863508
34877144
34890976
34904744
34918944
34933252
34947924
34962464
34977044
34991416
35006368
35021688
35036848
35051772
35066788
35082208
35097800
35112536
35127192
35141736
35156360
35170384
35184396
35198464
35213184
35228068
35243592
35259184
35275640
35292348
35308812
35323360
35339028
35354388
35369916
35384924
35399872
35414788
35430640
35447016
35463956
35481648
35499536
35516796
35534256
35551124
35567660
35583112
35598280
35612924
35627800
35643292
35659024
35674400
35689480
35704112
35718592
35733536
35748948
35764268
35779668
35794636
35809764
35825112
35841020
35856936
35873060
35888376
35903208
35916884
35930320
35943684
35957828
35971956
35986252
36000416
36014852
36029416
36044144
36058324
36072464
36086260
36099808
36113796
36128528
36143072
36157724
36172524
36187832
36203408
36219732
36235744
36252132
36268712
36285376
36302172
36319036
36335520
36353752
36371260
36388908
36406080
36423836
36440984
36457752
36474376
36490864
36506944
36522480
36537836
36553892
36569836
36585820
36601732
36618212
36634620
36651520
36668188
36685036
36701520
36718388
36735264
36752780
36769800
36786844
36803384
36820460
36837292
36854076
36870232
36886700
36902364
36917500
36932388
36947060
36961720
36976796
36991660
37006640
37020888
37034440
37047384
37060852
37074984
37089340
37103368
37117360
37131592
37146180
37161172
37176216
37190876
37205636
37220088
37234836
37249620
37264688
37279292
37293844
37308520
37323644
37338640
37353924
37369200
37384744
37400288
37415924
37431204
37446596
37461952
37477412
37492504
37507220
37521064
37534736
37548060
37561436
37574156
37587480
37600984
37615100
37629016
37642916
37656340
37669508
37682320
37695088
37707764
37720976
37734048
37747540
37760868
37774552
37788456
37802948
37817164
37831352
37845156
37859592
37874188
37889388
37905036
37921456
37938088
37954928
37971660
37988540
38005476
38022588
38038540
38053956
38067672
38080940
38093880
38107364
38120936
38134360
38148140
38162192
38176064
38190488
38205428
38221176
38236328
38250676
38264504
38278312
38291720
38305672
38319772
38334224
38348976
38364112
38378896
38393724
38408356
38423364
38438412
38453712
38468536
38483144
38497772
38512664
38528068
38543920
38559300
38574204
38589124
38604408
38620172
38636732
38653080
38669348
38684596
38699312
38713576
38728100
38742700
38757572
38772564
38787696
38802172
38816616
38830608
38845000
38859500
38873992
38888708
38903800
38918452
38932684
38946440
38960448
38973812
38987092
39000456
39014300
39028212
39042772
39057604
39072640
39087148
39102420
39117520
39132332
39146424
39159776
39172924
39186652
39200656
39215112
39229096
39243364
39257516
39272092
39286892
39302080
39317100
39331840
39345844
39359904
39374208
39388908
39403984
39419760
39435916
39452784
39469592
39486892
39503568
39520144
39537036
39554568
39572760
39590724
39608124
39625996
39643808
39661492
39678404
39695464
39712204
39729348
39746396
39764220
39781980
39799944
39817868
39834572
39849828
39864760
39879264
39894072
39909200
39924524
39939888
39955456
39970708
39986268
40001888
40017424
40032492
40047712
40063056
40078728
40094832
40111284
40127300
40143404
40159856
40176512
40192708
40208828
40223860
40237944
40250740
40263248
40275000
40287276
40300008
40313592
40327196
40340916
40352640
40366764
40381160
40395784
40410016
40424616
40439280
40454176
40468796
40483552
40497928
40512472
40526904
40541932
40556960
40572092
40587540
40603296
40618540
40633200
40647668
40662708
40677392
40692024
40706240
40720744
40735420
40750124
40764360
40778444
40792240
40806088
40820244
40834452
40848524
40863368
40878712
40894864
40910804
40927088
40943464
40960452
40977724
40995496
41012884
41030100
41046512
41062352
41077276
41091644
41105824
41120456
41135036
41150052
41165468
41181668
41197892
41214616
41230448
41246072
41260736
41274880
41288476
41302560
41316068
41329256
41341724
41354132
41365068
41377024
41389004
41401580
41414380
41427716
41441164
41455100
41468620
41482432
41496452
41511164
41525944
41541368
41556816
41572592
41587916
41603292
41618360
41633388
41648220
41663012
41677484
41692128
41706704
41721516
41735908
41750484
41763468
41777300
41790620
41803936
41817012
41830004
41843172
41856644
41870276
41884328
41898232
41912832
41927756
41942936
41957348
41971708
41985488
41999336
42012796
42026188
42039248
42051812
42063976
42076304
42088204
42100276
42111908
42123400
42134480
42145724
42156932
42168828
42181052
42193348
42205504
42217808
42230212
42242900
42255792
42269492
42283316
42297824
42312648
42327828
42343344
42359728
42375212
42391752
42406996
42421564
42435104
42448216
42461180
42474404
42487528
42501048
42514280
42527880
42541468
42555592
42569944
42584752
42599176
42613288
42626896
42640688
42654192
42668084
42682020
42696256
42710768
42725336
42739920
42755136
42770352
42786092
42802136
42819196
42836404
42853284
42869864
42886684
42903256
42920188
42936220
42952416
42967880
42983160
42998696
43014376
43029748
43044804
43059744
43074640
43089412
43104408
43119504
43134772
43149252
43163876
43178544
43193228
43207548
43220696
43233972
43246624
43258820
43271088
43283268
43296000
43308876
43322528
43336452
43350748
43365208
43378696
43392704
43407060
43421516
43435768
43449680
43464020
43478312
43493244
43508200
43523380
43538264
43553144
43567688
43582300
43596132
43610188
43623948
43638136
43652756
43667308
43681760
43696596
43711972
43727944
43743116
43758480
43773636
43789784
43805852
43821792
43837704
43854220
43871268
43888872
43906480
43924436
43942696
43960976
43979148
43996812
44014200
44031516
44048416
44065556
44082648
44099240
44114944
44130204
44144880
44159284
44173192
44187304
44201556
44216012
44230392
44245160
44259864
44274772
44289964
44304992
44319868
44334828
44349584
